YEAR,DOY,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,PRECTOTCORR,WS10M_MAX,WS10M_MIN,GWETTOP,GWETROOT,GWETPROF,PS,WS10M,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
2015,259,17.17,2.55,22.97,1.02,0.68,0.79,0.75,0.73,79.58,0.84,124.05,139.2
2015,260,15.66,2.34,4.39,1.66,0.58,0.8,0.77,0.75,79.42,0.95,111.59,139.07
2015,261,12.27,1.95,6.43,1.41,0.16,0.8,0.77,0.75,79.41,0.78,84.25,139.93
2015,262,16.15,2.55,10.73,1.39,0.39,0.81,0.79,0.76,79.48,0.89,115.49,139.72
2015,263,12.38,2.0,3.14,1.68,0.54,0.8,0.79,0.77,79.48,1.09,84.12,141.03
2015,264,17.03,2.62,0.74,1.49,0.26,0.8,0.79,0.76,79.44,0.99,118.95,143.3
2015,265,16.82,2.55,1.58,1.69,0.62,0.79,0.78,0.76,79.41,1.26,118.95,142.86
2015,266,15.43,2.33,3.95,1.55,0.39,0.79,0.77,0.75,79.41,0.94,108.74,140.99
2015,267,18.34,2.86,4.83,2.02,0.54,0.79,0.77,0.75,79.45,0.98,128.82,145.02
2015,268,17.65,2.67,2.39,1.92,0.23,0.78,0.77,0.75,79.46,1.02,126.45,142.59
2015,269,17.86,2.71,1.08,1.58,0.31,0.77,0.77,0.74,79.47,1.02,129.22,140.34
2015,270,17.85,2.77,0.49,1.98,0.64,0.77,0.76,0.74,79.52,1.37,127.33,143.23
2015,271,18.84,2.85,0.03,1.77,0.54,0.76,0.76,0.73,79.45,1.35,135.75,142.96
2015,272,15.92,2.44,7.13,1.47,0.73,0.77,0.75,0.73,79.4,0.97,112.47,140.76
2015,273,13.8,2.12,2.35,1.62,0.4,0.77,0.76,0.73,79.35,0.91,95.2,139.52
2015,274,10.04,1.51,4.18,1.93,0.81,0.77,0.76,0.73,79.32,1.19,67.43,136.13
2015,275,14.97,2.32,3.52,1.81,0.46,0.77,0.76,0.73,79.39,1.09,103.24,140.88
2015,276,12.02,1.87,1.19,2.19,0.83,0.76,0.75,0.73,79.42,1.34,82.95,139.49
2015,277,15.29,2.38,3.08,1.69,0.55,0.76,0.75,0.73,79.49,1.05,107.38,140.11
2015,278,17.72,2.77,4.54,1.92,0.48,0.77,0.75,0.73,79.54,1.16,126.41,140.95
2015,279,16.23,2.52,1.53,2.25,0.2,0.76,0.74,0.73,79.55,1.03,114.84,140.57
2015,280,15.92,2.45,3.23,1.56,0.12,0.75,0.74,0.72,79.47,0.88,115.5,134.38
2015,281,14.91,2.34,4.99,2.26,0.41,0.76,0.74,0.72,79.45,1.1,104.62,137.73
2015,282,11.67,1.8,2.72,1.01,0.19,0.76,0.75,0.73,79.46,0.61,80.38,135.71
2015,283,14.86,2.32,18.06,1.05,0.13,0.79,0.76,0.73,79.46,0.63,104.55,137.67
2015,284,10.54,1.59,6.26,0.66,0.03,0.79,0.77,0.74,79.43,0.4,73.98,135.66
2015,285,12.51,1.91,10.0,1.2,0.34,0.8,0.78,0.75,79.45,0.71,86.9,136.23
2015,286,11.79,1.8,10.67,1.1,0.16,0.81,0.79,0.76,79.46,0.74,82.72,132.42
2015,287,12.81,1.98,10.37,1.34,0.12,0.82,0.8,0.77,79.45,0.75,89.67,134.88
2015,288,12.36,1.96,7.55,1.05,0.06,0.82,0.8,0.77,79.4,0.72,86.73,133.66
2015,289,13.55,2.12,11.93,1.26,0.42,0.84,0.82,0.79,79.44,0.88,95.23,134.59
2015,290,16.09,2.53,3.86,1.23,0.35,0.83,0.82,0.79,79.55,0.9,114.62,137.55
2015,291,14.66,2.34,0.84,1.22,0.53,0.82,0.81,0.79,79.61,0.85,101.03,139.87
2015,292,16.48,2.55,0.47,1.08,0.07,0.82,0.81,0.79,79.61,0.52,117.49,138.57
2015,293,16.59,2.7,6.57,2.01,0.62,0.82,0.81,0.78,79.58,1.11,117.02,139.15
2015,294,15.14,2.4,3.42,1.45,0.14,0.82,0.81,0.79,79.59,0.8,105.52,138.77
2015,295,15.8,2.51,2.26,2.41,0.43,0.81,0.81,0.78,79.51,1.21,111.75,137.26
2015,296,12.68,1.95,9.06,1.36,0.16,0.82,0.81,0.78,79.48,0.9,87.7,134.1
2015,297,7.87,1.21,17.65,1.15,0.22,0.85,0.83,0.8,79.49,0.71,52.15,133.02
2015,298,11.71,1.84,6.17,1.49,0.15,0.84,0.84,0.81,79.58,0.84,81.56,133.8
2015,299,9.24,1.5,4.91,1.63,0.48,0.84,0.84,0.81,79.62,1.05,61.78,132.66
2015,300,10.05,1.54,1.09,1.12,0.12,0.84,0.84,0.81,79.62,0.73,69.84,128.62
2015,301,14.54,2.27,1.54,1.09,0.07,0.84,0.84,0.8,79.64,0.66,103.09,132.9
2015,302,13.35,2.12,2.62,1.34,0.07,0.83,0.84,0.8,79.58,0.8,93.41,132.88
2015,303,14.98,2.4,3.17,1.66,0.51,0.84,0.84,0.8,79.54,1.0,103.96,134.92
2015,304,14.26,2.24,3.7,2.06,0.54,0.83,0.83,0.8,79.55,1.07,98.99,135.03
2015,305,13.17,2.06,22.03,1.45,0.13,0.86,0.84,0.81,79.51,0.84,90.97,134.16
2015,306,11.26,1.77,5.82,1.69,0.55,0.86,0.86,0.83,79.46,1.07,75.66,134.31
2015,307,12.87,2.0,1.37,1.15,0.31,0.85,0.85,0.83,79.46,0.81,89.89,132.99
2015,308,12.04,1.89,25.28,0.93,0.05,0.88,0.86,0.83,79.47,0.52,83.64,127.73
2015,309,10.94,1.7,15.35,1.28,0.41,0.88,0.89,0.85,79.47,0.85,75.52,127.04
2015,310,12.66,2.02,5.0,1.3,0.26,0.88,0.89,0.86,79.46,0.87,88.15,127.16
2015,311,12.12,1.97,7.25,1.36,0.23,0.88,0.89,0.86,79.44,0.87,82.79,130.23
2015,312,14.11,2.19,4.36,1.02,0.41,0.88,0.9,0.87,79.47,0.73,99.41,129.73
2015,313,11.83,1.85,11.61,1.26,0.43,0.88,0.9,0.87,79.51,0.96,82.51,127.98
2015,314,16.42,2.59,3.39,1.45,0.41,0.88,0.91,0.88,79.5,1.02,118.66,130.74
2015,315,14.82,2.39,0.81,1.93,0.61,0.88,0.9,0.87,79.44,1.19,104.9,131.73
2015,316,14.72,2.4,0.57,1.77,0.62,0.88,0.89,0.87,79.41,1.13,101.77,130.44
2015,317,15.49,2.45,0.16,1.42,0.2,0.87,0.89,0.86,79.34,0.77,107.18,130.59
2015,318,15.19,2.45,0.47,2.07,0.27,0.87,0.88,0.86,79.37,1.17,102.7,129.95
2015,319,11.58,1.88,2.26,1.43,0.24,0.87,0.88,0.85,79.41,1.03,73.44,130.42
2015,320,11.41,1.93,3.84,2.01,0.22,0.87,0.88,0.85,79.36,1.05,73.16,128.09
2015,321,10.79,1.79,3.0,0.9,0.43,0.87,0.88,0.86,79.33,0.67,70.41,125.7
2015,322,9.84,1.55,12.6,1.38,0.2,0.88,0.89,0.86,79.34,0.66,63.2,122.88
2015,323,11.32,1.79,7.67,1.55,0.23,0.88,0.9,0.87,79.42,0.93,74.87,124.38
2015,324,13.82,2.16,1.76,1.52,0.39,0.88,0.9,0.87,79.29,0.98,93.52,127.53
2015,325,13.58,2.07,3.94,1.41,0.21,0.88,0.9,0.87,79.29,0.82,91.98,127.0
2015,326,14.18,2.19,6.67,0.72,0.1,0.88,0.9,0.87,79.35,0.52,96.42,126.75
2015,327,13.46,2.04,6.49,1.46,0.4,0.88,0.91,0.87,79.32,0.78,88.73,126.63
2015,328,13.03,1.99,11.21,1.15,0.09,0.89,0.91,0.88,79.38,0.78,87.19,124.42
2015,329,14.97,2.28,1.5,1.24,0.07,0.88,0.91,0.88,79.39,0.53,103.34,125.26
2015,330,15.37,2.4,4.29,1.17,0.2,0.88,0.91,0.88,79.44,0.77,105.38,126.37
2015,331,13.16,2.09,2.19,1.47,0.35,0.88,0.91,0.88,79.39,0.94,82.52,128.21
2015,332,11.07,1.81,1.72,1.13,0.02,0.88,0.91,0.88,79.35,0.58,68.95,124.85
2015,333,13.36,2.04,0.2,1.44,0.13,0.88,0.91,0.88,79.28,0.66,94.02,120.84
2015,334,15.25,2.41,2.4,2.31,0.46,0.88,0.9,0.87,79.3,1.38,106.12,125.58
2015,335,12.48,1.98,1.31,2.52,0.7,0.88,0.9,0.87,79.35,1.44,80.88,123.0
2015,336,14.91,2.45,0.26,2.28,0.56,0.87,0.89,0.86,79.44,1.3,100.3,125.38
2015,337,14.53,2.24,5.99,1.43,0.76,0.87,0.88,0.85,79.54,1.03,99.55,122.32
2015,338,13.69,2.24,5.41,2.09,0.55,0.88,0.89,0.86,79.59,1.21,89.12,124.08
2015,339,15.12,2.42,1.75,1.41,0.29,0.88,0.89,0.86,79.57,0.88,103.79,124.26
2015,340,15.71,2.53,2.79,1.36,0.14,0.87,0.89,0.86,79.5,0.77,104.2,126.36
2015,341,14.53,2.39,0.99,1.27,0.23,0.87,0.89,0.86,79.42,0.66,93.64,125.29
2015,342,14.14,2.34,0.05,1.43,0.47,0.87,0.88,0.85,79.46,0.95,89.24,125.3
2015,343,14.85,2.52,1.69,1.42,0.44,0.87,0.88,0.85,79.52,0.85,95.34,126.14
2015,344,15.58,2.54,0.41,2.01,0.5,0.86,0.88,0.84,79.51,1.14,106.02,123.8
2015,345,14.87,2.37,0.06,1.49,0.45,0.86,0.87,0.84,79.49,0.88,102.31,120.73
2015,346,17.47,2.72,1.13,1.38,0.21,0.85,0.87,0.84,79.46,0.82,121.13,124.27
2015,347,13.94,2.35,1.12,1.55,0.25,0.85,0.86,0.83,79.42,0.93,85.6,125.88
2015,348,11.86,1.94,3.23,1.55,0.09,0.85,0.86,0.83,79.41,0.72,74.24,120.04
2015,349,14.2,2.29,1.9,1.09,0.09,0.85,0.86,0.83,79.39,0.52,92.08,121.29
2015,350,15.27,2.41,0.06,1.09,0.22,0.85,0.86,0.83,79.38,0.76,102.15,124.4
2015,351,13.82,2.23,0.31,1.8,0.24,0.84,0.85,0.83,79.35,0.95,89.83,121.97
2015,352,13.34,2.23,0.91,1.66,0.15,0.84,0.85,0.82,79.4,1.1,85.31,120.77
2015,353,14.53,2.32,0.58,2.21,0.9,0.84,0.85,0.82,79.49,1.51,94.8,123.38
2015,354,16.91,2.75,0.02,1.9,0.65,0.84,0.84,0.81,79.48,1.25,114.87,125.47
2015,355,16.46,2.75,0.01,1.75,0.57,0.84,0.84,0.8,79.41,1.41,110.9,125.73
2015,356,14.7,2.51,0.02,1.94,0.52,0.83,0.83,0.8,79.36,1.39,96.41,125.11
2015,357,16.91,2.74,0.63,2.02,0.75,0.82,0.82,0.8,79.37,1.53,115.82,125.7
2015,358,17.48,2.93,0.17,1.63,0.59,0.82,0.81,0.79,79.44,1.12,119.02,126.84
2015,359,18.3,3.16,2.12,2.28,0.68,0.81,0.8,0.78,79.42,1.54,125.08,127.84
2015,360,17.7,3.04,1.29,1.98,0.43,0.81,0.8,0.77,79.37,1.33,120.05,128.25
2015,361,16.76,2.85,0.12,1.45,0.3,0.8,0.8,0.77,79.27,0.97,112.62,127.03
2015,362,14.14,2.34,0.03,1.67,0.38,0.8,0.79,0.77,79.36,1.24,91.98,123.65
2015,363,17.85,2.84,0.02,1.84,0.98,0.8,0.78,0.76,79.56,1.48,123.07,125.91
2015,364,16.48,2.66,0.0,2.63,0.73,0.79,0.78,0.76,79.53,1.55,114.41,124.48
2015,365,16.76,2.71,0.26,2.02,0.42,0.78,0.77,0.75,79.39,1.24,115.05,125.79
2016,1,14.23,2.36,1.91,2.06,0.23,0.78,0.77,0.74,79.33,0.86,94.32,125.94
2016,2,11.23,1.91,2.38,1.36,0.14,0.78,0.77,0.74,79.41,0.67,69.09,126.03
2016,3,15.2,2.72,10.14,1.55,0.12,0.8,0.77,0.74,79.43,0.78,101.05,128.12
2016,4,11.77,2.12,11.69,1.13,0.08,0.82,0.78,0.76,79.49,0.52,72.8,125.27
2016,5,13.52,2.16,1.5,1.35,0.43,0.8,0.79,0.76,79.58,0.91,86.59,123.38
2016,6,14.12,2.29,13.84,1.59,0.41,0.82,0.8,0.77,79.58,1.04,90.94,124.93
2016,7,16.22,2.79,1.23,1.33,0.22,0.81,0.8,0.77,79.56,0.73,107.81,127.8
2016,8,15.27,2.65,1.6,1.33,0.44,0.8,0.8,0.77,79.5,0.91,102.08,125.23
2016,9,15.04,2.52,0.23,1.36,0.27,0.8,0.79,0.77,79.47,0.8,104.3,121.41
2016,10,15.66,2.62,0.54,0.77,0.02,0.8,0.78,0.76,79.49,0.45,105.76,124.88
2016,11,9.62,1.64,0.12,1.17,0.03,0.8,0.78,0.76,79.55,0.73,56.23,119.7
2016,12,14.3,2.38,1.16,1.2,0.2,0.79,0.77,0.75,79.56,0.76,100.69,117.42
2016,13,14.16,2.38,2.13,1.37,0.01,0.79,0.77,0.75,79.53,0.64,95.98,120.07
2016,14,14.07,2.38,0.52,1.05,0.03,0.79,0.77,0.74,79.54,0.61,97.38,118.59
2016,15,17.79,3.11,0.01,1.61,0.81,0.78,0.77,0.74,79.46,1.22,123.11,126.2
2016,16,15.75,2.59,0.02,2.05,0.59,0.77,0.76,0.73,79.48,1.34,112.27,119.23
2016,17,18.05,2.95,0.02,2.23,0.83,0.77,0.74,0.73,79.53,1.58,124.59,127.16
2016,18,16.22,2.7,0.0,1.88,0.84,0.76,0.73,0.72,79.52,1.31,113.53,121.14
2016,19,15.79,2.62,0.0,2.53,1.23,0.75,0.73,0.71,79.52,1.74,108.55,122.9
2016,20,16.42,2.73,0.38,1.81,0.45,0.74,0.73,0.7,79.52,1.22,114.06,124.16
2016,21,14.35,2.42,0.29,1.46,0.09,0.73,0.72,0.7,79.52,0.86,100.19,119.34
2016,22,13.93,2.35,0.0,1.02,0.21,0.73,0.71,0.7,79.52,0.73,94.35,121.37
2016,23,13.49,2.33,0.02,1.78,0.69,0.72,0.7,0.69,79.54,1.08,90.55,121.7
2016,24,11.3,1.93,0.6,2.12,1.24,0.72,0.7,0.68,79.49,1.62,71.47,124.62
2016,25,15.2,2.56,0.14,2.43,1.01,0.71,0.7,0.68,79.59,1.45,103.52,126.47
2016,26,15.06,2.45,0.96,1.28,0.06,0.7,0.69,0.67,79.56,0.9,103.65,124.05
2016,27,16.3,2.77,0.59,1.38,0.38,0.7,0.68,0.66,79.5,1.03,112.57,126.44
2016,28,14.08,2.33,1.79,1.51,0.43,0.7,0.68,0.66,79.55,0.95,96.98,120.87
2016,29,12.84,2.17,0.89,1.81,0.66,0.69,0.67,0.66,79.54,1.34,88.16,118.89
2016,30,15.79,2.6,0.04,2.52,0.77,0.68,0.66,0.65,79.52,1.6,108.84,124.73
2016,31,14.98,2.45,0.04,1.15,0.02,0.67,0.66,0.65,79.53,0.72,103.89,123.36
2016,32,14.0,2.33,0.02,1.56,0.38,0.66,0.66,0.64,79.47,0.99,96.68,124.89
2016,33,13.93,2.34,1.55,1.65,0.63,0.66,0.65,0.63,79.47,1.15,95.88,124.17
2016,34,13.04,2.23,0.34,1.59,0.84,0.66,0.65,0.63,79.44,1.19,92.1,120.62
2016,35,13.55,2.23,0.84,1.88,0.3,0.65,0.64,0.62,79.41,1.01,97.84,117.45
2016,36,11.88,1.99,0.99,1.83,0.78,0.65,0.64,0.62,79.47,1.2,78.45,123.04
2016,37,15.85,2.66,0.02,2.27,0.85,0.64,0.63,0.62,79.5,1.39,113.46,127.16
2016,38,12.38,2.13,2.74,2.07,1.2,0.64,0.62,0.62,79.43,1.53,86.59,124.62
2016,39,12.14,2.04,3.41,3.07,1.12,0.65,0.63,0.62,79.41,1.81,83.42,126.31
2016,40,14.59,2.45,0.39,2.38,1.0,0.63,0.62,0.61,79.5,1.55,100.81,130.21
2016,41,14.34,2.49,1.71,2.69,1.02,0.63,0.62,0.61,79.54,1.5,101.61,126.88
2016,42,12.73,2.3,1.48,2.09,0.98,0.63,0.62,0.61,79.51,1.64,82.09,133.91
2016,43,13.29,2.24,0.76,1.59,0.59,0.62,0.62,0.6,79.49,1.17,92.73,126.8
2016,44,12.64,2.23,0.34,1.39,0.38,0.62,0.62,0.6,79.39,0.97,86.15,128.97
2016,45,12.52,2.12,0.0,2.07,0.38,0.61,0.61,0.6,79.25,1.16,90.59,126.47
2016,46,14.3,2.34,0.0,1.36,0.77,0.6,0.6,0.59,79.24,1.06,103.61,128.59
2016,47,16.69,2.78,4.44,2.21,0.86,0.61,0.6,0.59,79.25,1.34,120.52,135.52
2016,48,13.7,2.38,8.71,2.01,0.48,0.66,0.62,0.6,79.4,1.34,100.65,125.62
2016,49,16.0,2.64,2.41,2.34,0.97,0.62,0.62,0.6,79.42,1.53,116.78,130.8
2016,50,13.04,2.2,2.54,2.16,0.95,0.62,0.61,0.6,79.4,1.36,94.66,127.47
2016,51,11.73,2.0,3.38,1.76,0.14,0.62,0.61,0.6,79.28,1.06,83.86,126.97
2016,52,6.61,1.18,6.82,1.33,0.41,0.64,0.62,0.6,79.26,0.96,41.53,134.07
2016,53,11.02,1.92,4.57,1.52,0.66,0.64,0.62,0.61,79.32,1.05,77.86,127.5
2016,54,14.42,2.43,0.46,1.41,0.82,0.62,0.62,0.6,79.41,1.08,102.59,132.54
2016,55,13.13,2.26,3.25,1.81,0.66,0.62,0.62,0.6,79.5,1.15,92.45,132.94
2016,56,11.59,1.95,2.18,2.38,0.25,0.62,0.62,0.6,79.51,1.32,83.4,123.16
2016,57,12.3,2.05,1.08,1.3,0.24,0.62,0.62,0.6,79.47,0.75,92.52,119.87
2016,58,14.96,2.61,0.31,1.7,0.77,0.61,0.61,0.6,79.37,1.15,109.37,129.73
2016,59,12.3,2.1,0.01,1.49,0.39,0.6,0.61,0.59,79.45,0.95,89.84,125.51
2016,60,10.93,1.84,0.37,1.39,0.88,0.59,0.6,0.59,79.54,1.09,83.94,114.72
2016,61,12.63,2.12,0.79,1.74,0.59,0.59,0.59,0.59,79.53,1.15,96.06,118.73
2016,62,12.4,2.12,1.9,1.84,0.27,0.6,0.59,0.59,79.53,1.2,95.63,115.08
2016,63,12.88,2.32,2.09,1.08,0.06,0.6,0.59,0.59,79.46,0.6,95.98,123.45
2016,64,9.88,1.67,1.07,1.81,0.32,0.6,0.59,0.59,79.5,0.95,77.98,109.75
2016,65,12.59,2.2,0.88,1.12,0.12,0.59,0.59,0.59,79.56,0.64,95.33,119.66
2016,66,9.13,1.59,1.59,2.02,0.77,0.59,0.59,0.58,79.64,1.37,67.47,118.42
2016,67,10.75,1.87,10.13,1.48,0.06,0.63,0.6,0.59,79.68,0.88,81.02,116.13
2016,68,12.5,2.13,2.05,1.44,0.59,0.61,0.61,0.59,79.62,1.02,95.19,119.24
2016,69,12.79,2.25,0.3,1.9,0.49,0.6,0.6,0.59,79.55,1.26,100.3,116.68
2016,70,11.59,1.96,1.2,1.84,0.8,0.6,0.6,0.59,79.62,1.16,87.27,118.07
2016,71,15.08,2.66,0.22,1.95,0.3,0.59,0.59,0.59,79.6,1.03,109.8,131.12
2016,72,13.39,2.36,0.32,1.72,0.3,0.59,0.59,0.58,79.59,0.95,100.83,121.7
2016,73,10.28,1.75,8.21,1.84,0.24,0.62,0.59,0.59,79.55,0.85,78.37,112.07
2016,74,7.34,1.26,2.32,1.66,0.59,0.62,0.6,0.59,79.61,1.03,55.84,106.96
2016,75,10.26,1.73,0.02,1.84,0.76,0.6,0.6,0.59,79.55,1.2,81.59,108.78
2016,76,9.87,1.7,2.23,2.02,0.37,0.6,0.6,0.59,79.47,1.18,82.02,103.42
2016,77,8.5,1.51,8.43,1.09,0.34,0.64,0.61,0.59,79.45,0.62,65.53,113.12
2016,78,15.43,2.78,2.02,1.87,0.64,0.62,0.61,0.6,79.48,1.13,109.34,138.34
2016,79,13.23,2.29,4.29,1.73,0.54,0.62,0.61,0.59,79.46,1.09,96.29,131.13
2016,80,13.62,2.38,3.52,1.71,0.12,0.63,0.62,0.6,79.51,0.84,96.22,138.94
2016,81,13.07,2.27,3.14,1.61,0.2,0.63,0.62,0.6,79.59,0.91,93.98,132.63
2016,82,12.2,2.09,1.9,1.58,0.4,0.63,0.62,0.6,79.58,0.91,89.3,128.22
2016,83,15.46,2.66,0.4,2.86,0.1,0.62,0.62,0.6,79.53,1.45,117.47,126.21
2016,84,14.37,2.48,0.02,1.59,0.22,0.61,0.61,0.59,79.47,1.05,108.34,125.95
2016,85,14.43,2.54,0.02,1.7,1.05,0.59,0.6,0.59,79.42,1.41,112.64,122.45
2016,86,13.54,2.41,0.16,1.7,0.7,0.59,0.59,0.59,79.52,1.26,104.51,124.85
2016,87,12.62,2.3,2.55,2.1,0.39,0.59,0.59,0.59,79.62,0.99,89.95,136.32
2016,88,9.68,1.59,0.89,1.52,0.6,0.59,0.59,0.59,79.59,1.13,78.02,109.57
2016,89,10.34,1.63,0.09,1.45,0.62,0.59,0.59,0.58,79.58,1.08,89.73,98.7
2016,90,7.01,1.12,7.57,1.86,0.67,0.6,0.59,0.58,79.57,1.16,58.95,99.97
2016,91,10.88,1.73,2.65,1.84,0.62,0.62,0.6,0.59,79.63,1.02,83.26,120.77
2016,92,12.65,2.19,3.31,2.58,0.43,0.61,0.6,0.59,79.61,1.17,90.66,133.56
2016,93,7.82,1.21,5.18,1.83,0.7,0.62,0.61,0.59,79.59,1.16,60.44,112.16
2016,94,9.41,1.52,1.91,2.34,0.81,0.62,0.61,0.59,79.62,1.53,69.98,125.17
2016,95,14.03,2.34,2.7,1.73,0.69,0.61,0.61,0.59,79.63,1.22,104.88,129.71
2016,96,12.45,2.09,8.22,2.09,0.1,0.64,0.61,0.6,79.59,0.93,90.16,130.95
2016,97,11.69,1.99,1.44,1.62,0.87,0.63,0.62,0.6,79.48,1.2,85.04,130.43
2016,98,10.5,1.77,1.49,1.29,0.57,0.62,0.62,0.6,79.44,0.97,75.98,128.49
2016,99,13.62,2.29,3.59,1.66,0.14,0.62,0.61,0.6,79.41,0.91,97.9,135.95
2016,100,9.03,1.6,4.35,1.44,0.65,0.63,0.62,0.6,79.39,1.04,64.33,132.88
2016,101,10.85,1.88,7.82,1.05,0.05,0.64,0.62,0.6,79.46,0.68,78.19,131.65
2016,102,12.35,2.23,17.42,1.55,0.09,0.71,0.65,0.62,79.5,0.84,85.92,135.3
2016,103,5.9,0.99,23.72,0.88,0.12,0.73,0.66,0.64,79.53,0.45,39.12,132.5
2016,104,11.38,1.99,3.11,1.48,0.42,0.73,0.69,0.66,79.57,0.91,76.52,139.91
2016,105,13.15,2.28,0.19,1.22,0.02,0.71,0.68,0.66,79.46,0.84,94.43,132.59
2016,106,16.47,2.84,0.0,1.73,0.16,0.7,0.67,0.66,79.34,1.07,119.55,138.21
2016,107,9.98,1.7,2.3,1.34,0.62,0.7,0.66,0.65,79.39,1.02,71.3,129.52
2016,108,13.96,2.43,3.69,1.3,0.18,0.71,0.67,0.65,79.52,0.74,98.84,139.24
2016,109,16.59,2.84,1.21,1.46,0.77,0.7,0.67,0.65,79.56,1.05,117.77,142.71
2016,110,14.33,2.59,1.6,1.92,0.52,0.69,0.66,0.65,79.5,1.11,96.57,147.14
2016,111,14.84,2.54,1.74,1.7,0.5,0.69,0.66,0.65,79.45,1.05,104.99,140.91
2016,112,17.96,3.18,0.73,1.65,0.73,0.68,0.66,0.64,79.45,1.07,126.95,143.65
2016,113,13.91,2.41,3.13,1.64,0.58,0.68,0.66,0.64,79.54,1.05,99.13,135.52
2016,114,13.09,2.3,0.56,1.66,0.68,0.67,0.66,0.64,79.55,1.05,91.64,136.03
2016,115,12.34,2.21,13.46,1.77,0.06,0.71,0.66,0.64,79.54,0.96,82.19,142.45
2016,116,15.71,2.73,6.37,1.7,0.42,0.71,0.67,0.66,79.45,1.09,108.75,142.93
2016,117,12.95,2.23,10.46,1.63,0.52,0.73,0.68,0.66,79.38,1.2,84.63,139.7
2016,118,12.87,2.2,11.97,1.07,0.63,0.75,0.7,0.67,79.42,0.87,84.12,137.12
2016,119,11.38,1.97,24.19,1.2,0.25,0.79,0.72,0.7,79.51,0.71,72.52,140.58
2016,120,14.84,2.55,2.38,1.09,0.22,0.77,0.73,0.7,79.53,0.66,98.18,141.6
2016,121,12.66,2.22,4.29,0.88,0.08,0.77,0.73,0.7,79.41,0.46,83.97,139.78
2016,122,13.44,2.37,8.33,1.45,0.27,0.77,0.73,0.71,79.49,0.79,85.59,140.96
2016,123,9.59,1.6,4.07,1.52,0.12,0.77,0.74,0.72,79.58,0.84,60.41,133.69
2016,124,13.98,2.34,9.34,0.82,0.25,0.78,0.74,0.72,79.6,0.59,91.8,139.44
2016,125,12.73,2.16,1.32,1.27,0.11,0.77,0.75,0.73,79.6,0.76,79.74,141.85
2016,126,16.88,2.99,1.52,1.03,0.3,0.77,0.74,0.72,79.55,0.75,113.86,143.08
2016,127,9.6,1.62,23.8,1.43,0.21,0.82,0.76,0.73,79.5,0.8,57.75,144.32
2016,128,14.98,2.48,2.9,1.33,0.08,0.8,0.77,0.74,79.58,0.73,99.62,139.53
2016,129,12.85,2.23,11.69,1.03,0.13,0.81,0.78,0.75,79.52,0.59,81.88,140.52
2016,130,14.28,2.39,21.46,1.56,0.26,0.84,0.8,0.77,79.57,0.87,91.47,142.24
2016,131,8.62,1.44,15.1,1.55,0.64,0.85,0.82,0.79,79.65,1.1,52.2,138.96
2016,132,16.04,2.68,1.22,1.12,0.04,0.83,0.82,0.79,79.64,0.68,107.59,141.62
2016,133,16.78,2.81,0.17,1.39,0.62,0.82,0.81,0.79,79.63,1.03,117.62,139.33
2016,134,15.52,2.65,2.79,1.84,0.49,0.82,0.81,0.78,79.58,1.12,109.44,135.46
2016,135,13.3,2.21,2.63,1.74,0.11,0.82,0.81,0.78,79.59,0.92,88.05,140.05
2016,136,18.34,3.05,0.04,1.17,0.58,0.81,0.8,0.78,79.62,0.96,128.76,141.69
2016,137,17.61,3.02,1.64,1.88,0.88,0.81,0.8,0.77,79.59,1.32,121.68,142.07
2016,138,17.87,3.09,4.13,1.99,0.66,0.81,0.8,0.77,79.59,1.33,124.26,140.59
2016,139,14.97,2.52,2.63,1.14,0.56,0.81,0.8,0.77,79.59,0.9,99.41,141.14
2016,140,16.1,2.81,0.25,1.64,0.84,0.8,0.79,0.77,79.56,1.21,110.24,139.12
2016,141,16.74,2.85,0.62,1.91,0.06,0.8,0.78,0.76,79.61,1.15,113.44,140.8
2016,142,18.83,3.19,0.36,1.43,0.44,0.8,0.78,0.76,79.64,0.99,132.21,140.12
2016,143,16.41,2.77,0.51,1.51,0.52,0.79,0.77,0.75,79.57,0.99,110.3,140.24
2016,144,18.34,3.17,2.79,1.84,0.7,0.79,0.77,0.75,79.59,1.23,125.99,142.16
2016,145,15.05,2.66,5.97,2.13,0.64,0.8,0.77,0.74,79.73,1.16,99.89,138.66
2016,146,15.68,2.71,19.27,2.16,0.16,0.82,0.77,0.75,79.73,0.82,105.38,139.24
2016,147,14.16,2.48,17.11,1.78,0.24,0.84,0.81,0.78,79.63,0.95,89.53,141.74
2016,148,14.16,2.43,3.45,1.18,0.35,0.82,0.8,0.78,79.5,0.86,93.72,135.48
2016,149,11.68,1.98,4.19,1.07,0.5,0.83,0.81,0.78,79.6,0.75,75.69,136.04
2016,150,10.22,1.66,4.93,1.19,0.19,0.83,0.81,0.78,79.66,0.58,66.49,134.6
2016,151,14.94,2.46,14.43,1.56,0.53,0.84,0.81,0.79,79.59,1.01,102.97,135.17
2016,152,12.59,2.2,20.74,1.2,0.56,0.87,0.85,0.81,79.49,0.95,84.46,132.04
2016,153,13.62,2.24,3.9,1.27,0.48,0.85,0.84,0.82,79.52,0.84,92.8,134.33
2016,154,15.98,2.59,7.3,1.74,0.27,0.85,0.85,0.82,79.55,0.97,107.51,138.82
